id_transaccion,id_cliente,categoria_comercio,pais,hora_dia,importe_eur,antiguedad_cuenta_dias,transacciones_ult_24h,contracargos_prev_180d,cambio_dispositivo,puntuacion_riesgo_ip,es_fraude
tx_000657,cust_00613,electronica,ES,9,46.91,1874,1,3,1,9.8,0
tx_002733,cust_00745,lujo,ES,9,55.12,3268,7,1,0,21.5,0
tx_002693,cust_00728,supermercado,PT,16,26.3,73,2,0,0,7.4,0
tx_002933,cust_00130,restaurantes,DE,22,22.55,350,2,0,0,13.9,0
tx_000636,cust_00548,supermercado,ES,15,15.82,1230,0,0,0,10.3,0
tx_000370,cust_00617,restaurantes,FR,0,17.29,2751,0,0,0,7.6,0
tx_000269,cust_00490,moda,ES,8,21.81,126,1,0,0,28.7,0
tx_000047,cust_00357,videojuegos,NG,22,21.16,1583,1,0,1,59.1,0
tx_000992,cust_00439,supermercado,FR,8,19.67,50,1,0,0,14.3,0
tx_000877,cust_00432,suscripciones,ES,1,26.93,998,2,0,1,20.7,0
tx_000774,cust_00574,restaurantes,NL,7,39.03,3236,0,0,0,13.3,0
tx_001220,cust_00352,supermercado,ES,14,10.07,1338,4,2,0,9.0,0
tx_001127,cust_00683,supermercado,IT,15,9.13,1658,1,0,0,12.5,0
tx_000005,cust_00346,restaurantes,ES,13,9.28,137,3,0,0,7.8,0
tx_001596,cust_00133,electronica,ES,6,28.88,1047,0,1,0,15.9,0
tx_002312,cust_00054,moda,ES,4,18.87,1242,0,0,0,23.7,0
tx_002492,cust_00212,supermercado,ES,9,12.14,2867,1,0,0,16.3,1
tx_001078,cust_00133,restaurantes,FR,2,20.01,2582,0,0,0,7.3,0
tx_000838,cust_00159,viajes,FR,22,44.85,1926,2,0,0,11.9,0
tx_000682,cust_00110,marketplace,ES,21,110.43,89,0,0,0,17.2,1
tx_001716,cust_00702,lujo,ES,2,111.61,30,0,0,0,5.8,0
tx_002353,cust_00571,viajes,DE,0,31.42,75,2,0,0,9.1,0
tx_002362,cust_00601,electronica,US,3,87.36,3186,1,0,0,17.6,0
tx_002198,cust_00688,electronica,ES,10,54.2,510,2,0,1,7.8,0
tx_001149,cust_00551,bienes_digitales,ES,19,7.62,2718,2,0,0,18.8,0
tx_000575,cust_00006,viajes,NG,22,158.72,256,1,0,0,45.4,0
tx_000051,cust_00608,moda,ES,2,11.64,733,7,0,0,7.8,0
tx_000854,cust_00191,supermercado,FR,4,10.31,34,2,0,0,12.2,0
tx_001983,cust_00044,restaurantes,NL,12,28.05,47,1,0,0,22.0,0
tx_001824,cust_00701,restaurantes,ES,12,8.71,2314,2,0,0,10.4,0
tx_000834,cust_00115,moda,ES,21,14.46,1466,0,1,1,20.6,0
tx_001116,cust_00392,supermercado,ES,7,31.64,55,0,1,0,22.4,0
tx_001167,cust_00018,suscripciones,ES,15,37.36,1879,1,0,0,12.2,0
tx_002519,cust_00115,electronica,ES,5,23.46,2839,2,0,1,5.0,0
tx_001907,cust_00237,supermercado,BR,6,15.21,3022,0,0,0,34.9,0
tx_000972,cust_00335,restaurantes,ES,4,94.65,921,2,0,1,27.1,0
tx_000400,cust_00248,electronica,GB,13,115.79,1,0,2,0,30.9,0
tx_002560,cust_00471,restaurantes,ES,5,9.08,3591,1,0,1,9.6,0
tx_002369,cust_00130,bienes_digitales,FR,10,17.54,46,0,0,0,5.3,0
tx_000020,cust_00360,moda,ES,14,29.18,118,1,0,0,11.5,0
tx_000685,cust_00136,supermercado,ES,17,13.56,54,0,0,1,25.3,1
tx_000036,cust_00051,supermercado,ES,16,18.73,1431,1,0,0,3.2,0
tx_002830,cust_00102,suscripciones,ES,10,28.75,1130,0,0,0,21.8,0
tx_000525,cust_00255,supermercado,FR,17,10.37,2665,4,0,0,27.6,0
tx_002456,cust_00381,supermercado,ES,8,17.25,271,14,0,0,8.5,0
tx_000921,cust_00698,moda,ES,16,19.11,1408,1,0,0,10.6,0
tx_001842,cust_00078,restaurantes,US,6,91.95,747,0,0,0,10.0,0
tx_001891,cust_00149,moda,ES,18,8.3,728,2,0,0,23.2,0
tx_000538,cust_00093,electronica,ES,23,13.64,3312,5,0,0,0.0,0
tx_001706,cust_00687,supermercado,FR,19,10.71,1316,1,0,0,13.6,1
tx_002932,cust_00538,suscripciones,FR,4,6.47,3147,0,0,0,16.6,0
tx_000246,cust_00068,bienes_digitales,ES,2,31.59,3183,2,0,0,9.4,0
tx_000785,cust_00383,moda,ES,10,7.87,919,0,0,1,39.7,0
tx_001410,cust_00227,supermercado,ES,7,36.93,1121,0,0,0,10.3,0
tx_002538,cust_00399,restaurantes,IT,13,20.47,2885,2,0,0,9.0,0
tx_000155,cust_00348,suscripciones,ES,15,26.51,1579,1,1,0,19.9,0
tx_001687,cust_00342,lujo,DE,22,49.19,68,0,0,0,7.1,1
tx_000626,cust_00186,viajes,ES,16,55.1,927,1,0,0,14.6,0
tx_002877,cust_00531,lujo,ES,14,104.52,1930,0,0,1,12.8,0
tx_001347,cust_00684,moda,BR,4,79.57,2025,0,2,0,37.9,0
tx_000570,cust_00457,supermercado,ES,9,20.85,1781,2,0,0,24.8,0
tx_002934,cust_00348,viajes,ES,12,24.35,1401,0,0,0,0.0,0
tx_001759,cust_00457,supermercado,ES,9,61.7,1020,0,0,0,7.8,0
tx_001817,cust_00187,lujo,ES,20,31.76,1849,0,0,0,14.5,0
tx_002066,cust_00407,restaurantes,DE,4,19.65,69,0,0,0,9.4,0
tx_000128,cust_00612,moda,ES,10,17.0,33,3,0,0,2.9,0
tx_002978,cust_00717,moda,ES,0,184.01,3626,11,0,0,21.1,1
tx_002007,cust_00347,supermercado,BR,21,9.05,1714,1,0,0,42.8,0
tx_000981,cust_00472,supermercado,ES,4,56.26,2199,1,0,0,19.6,0
tx_002975,cust_00014,supermercado,ES,21,13.15,976,1,0,0,19.3,0
tx_000191,cust_00547,restaurantes,ES,22,44.44,3004,0,0,0,20.5,0
tx_001140,cust_00432,moda,PT,23,47.58,2308,1,1,0,15.5,0
tx_000993,cust_00158,electronica,ES,8,18.91,56,2,0,0,12.6,0
tx_000700,cust_00076,bienes_digitales,ES,16,31.83,2,0,1,0,14.9,0
tx_000607,cust_00259,lujo,ES,16,68.56,3078,1,0,0,1.3,0
tx_000181,cust_00750,lujo,BR,0,97.67,3376,0,0,1,56.1,0
tx_000302,cust_00661,bienes_digitales,ES,19,8.31,1262,0,0,0,18.2,0
tx_002545,cust_00644,supermercado,BR,13,9.56,3077,0,0,0,45.6,0
tx_002776,cust_00242,electronica,IT,14,13.03,2195,1,0,1,23.5,0
tx_001061,cust_00616,bienes_digitales,US,0,53.59,1428,0,0,0,31.1,0
tx_002820,cust_00566,supermercado,ES,5,7.41,24,0,0,0,4.7,0
tx_002879,cust_00697,suscripciones,ES,7,65.97,3459,6,0,1,20.0,0
tx_002566,cust_00345,restaurantes,GB,22,17.34,78,2,0,1,35.3,0
tx_001070,cust_00009,marketplace,NL,0,45.1,3348,1,0,0,20.4,0
tx_002525,cust_00050,restaurantes,ES,19,13.02,52,2,0,0,12.7,0
tx_002206,cust_00638,moda,ES,7,18.33,3418,1,0,0,24.4,0
tx_001244,cust_00392,restaurantes,US,13,32.14,2673,1,0,0,23.1,0
tx_000017,cust_00411,moda,ES,17,16.08,83,0,0,0,9.4,0
tx_002981,cust_00574,supermercado,ES,3,7.28,3567,1,0,0,14.9,0
tx_000547,cust_00343,supermercado,ES,16,4.71,374,0,0,0,13.7,0
tx_000659,cust_00058,supermercado,ES,13,45.56,11,2,0,0,6.4,0
tx_002705,cust_00056,lujo,PT,6,38.26,947,1,0,0,16.3,0
tx_002736,cust_00112,moda,IT,9,22.7,1588,2,0,0,16.5,0
tx_001505,cust_00478,electronica,ES,19,13.31,56,1,0,1,30.5,0
tx_000960,cust_00330,supermercado,ES,10,19.28,74,1,2,0,16.2,0
tx_002332,cust_00688,bienes_digitales,PT,15,7.65,3480,3,0,0,22.6,0
tx_000798,cust_00367,electronica,ES,23,38.42,2862,1,0,0,17.8,0
tx_000226,cust_00245,electronica,ES,16,92.95,1816,1,0,1,27.3,0
tx_002075,cust_00557,viajes,ES,5,175.51,3426,0,0,0,9.0,0
tx_001800,cust_00418,electronica,BR,19,104.24,10,0,0,1,51.3,1
tx_002486,cust_00289,electronica,FR,4,5.25,860,1,0,0,28.6,0
tx_002963,cust_00778,viajes,ES,20,110.17,957,1,2,0,14.7,0
tx_002278,cust_00042,electronica,ES,12,81.67,89,0,0,0,11.3,0
tx_002086,cust_00524,restaurantes,ES,7,136.19,2277,9,0,0,12.3,0
tx_001694,cust_00316,bienes_digitales,ES,15,36.31,3047,1,0,0,1.0,0
tx_001046,cust_00123,viajes,ES,22,223.21,116,2,0,0,13.9,0
tx_000470,cust_00746,supermercado,FR,19,84.96,424,0,0,0,26.7,0
tx_000955,cust_00628,bienes_digitales,BR,12,11.37,3244,2,0,1,29.1,0
tx_002977,cust_00396,supermercado,ES,1,16.77,1032,2,0,0,0.0,0
tx_000640,cust_00759,restaurantes,NL,10,20.08,29,1,0,0,19.5,0
tx_002779,cust_00311,videojuegos,PT,12,69.0,3409,0,0,0,35.8,0
tx_001219,cust_00647,electronica,ES,8,26.22,734,1,0,0,12.2,0
tx_001159,cust_00307,moda,ES,15,22.75,17,0,0,0,18.6,0
tx_001416,cust_00627,moda,PT,8,33.77,3373,2,0,0,11.9,0
tx_002714,cust_00416,moda,PT,21,38.16,1771,3,0,0,17.5,0
tx_001528,cust_00111,restaurantes,ES,22,18.7,1066,3,0,0,11.6,0
tx_002922,cust_00616,moda,ES,5,107.75,3552,0,0,0,17.4,0
tx_001301,cust_00607,marketplace,ES,14,25.99,175,2,0,0,18.7,0
tx_002867,cust_00252,supermercado,ES,12,13.4,680,1,0,0,12.1,0
tx_001604,cust_00254,restaurantes,GB,9,18.07,2217,2,0,0,11.2,0
tx_000161,cust_00796,moda,DE,3,24.32,46,2,0,0,18.4,0
tx_001705,cust_00736,suscripciones,ES,17,34.37,2217,0,0,0,8.5,0
tx_000957,cust_00321,supermercado,ES,9,31.02,2327,1,0,0,15.3,0
tx_002916,cust_00350,restaurantes,GB,15,16.95,637,1,0,0,35.0,0
tx_000878,cust_00596,supermercado,DE,5,6.97,1890,4,0,0,21.4,0
tx_001920,cust_00424,restaurantes,DE,13,7.38,13,1,0,0,9.3,1
tx_001885,cust_00494,moda,ES,0,24.46,2148,1,0,0,30.8,0
tx_002201,cust_00293,suscripciones,ES,20,18.03,1645,6,0,0,2.4,0
tx_000099,cust_00509,restaurantes,ES,16,35.22,73,3,0,0,11.3,0
tx_002828,cust_00754,lujo,ES,9,61.43,1892,1,0,0,10.8,0
tx_002558,cust_00693,marketplace,ES,20,27.83,170,0,0,0,2.4,0
tx_000254,cust_00264,restaurantes,ES,22,15.9,49,1,0,0,11.5,0
tx_000104,cust_00006,restaurantes,FR,16,75.87,2121,1,0,0,9.8,0
tx_001446,cust_00029,supermercado,ES,7,38.93,1759,3,0,0,17.5,0
tx_001444,cust_00346,moda,GB,18,6.02,3606,3,0,0,28.2,0
tx_001649,cust_00781,restaurantes,US,11,12.34,87,1,0,1,34.9,0
tx_000587,cust_00551,viajes,IT,19,40.01,308,1,0,1,26.5,0
tx_000628,cust_00294,viajes,ES,6,25.88,2085,0,0,0,14.2,0
tx_001697,cust_00375,supermercado,IT,4,14.42,64,0,0,0,16.6,0
tx_002102,cust_00534,moda,ES,14,10.58,5,2,0,0,15.9,0
tx_002200,cust_00134,supermercado,PT,9,20.74,849,6,0,0,3.0,0
tx_000404,cust_00777,moda,NL,12,24.7,3512,1,0,0,17.3,0
tx_001155,cust_00244,supermercado,ES,19,40.5,577,1,0,0,11.0,0
tx_002256,cust_00549,viajes,ES,21,8.13,3468,1,0,1,14.7,0
tx_001683,cust_00029,supermercado,GB,5,21.01,2965,0,0,0,14.1,0
tx_002057,cust_00588,supermercado,NL,22,5.72,2,1,0,1,28.3,1
tx_002845,cust_00365,lujo,ES,6,103.06,27,3,0,0,9.7,0
tx_000453,cust_00399,restaurantes,ES,21,42.97,3302,0,0,1,10.0,0
tx_002302,cust_00115,moda,FR,7,16.32,1738,0,0,0,2.2,0
tx_001328,cust_00068,moda,ES,5,35.61,48,1,0,0,1.8,0
tx_002050,cust_00528,restaurantes,ES,3,15.9,783,0,0,0,13.8,0
tx_000881,cust_00069,restaurantes,ES,23,16.9,649,1,0,0,5.1,0
tx_002919,cust_00679,electronica,ES,15,42.77,2791,4,0,0,6.7,0
tx_000624,cust_00334,moda,PT,14,7.54,25,4,2,0,27.5,0
tx_002394,cust_00177,supermercado,ES,3,6.25,57,1,0,0,3.7,0
tx_002773,cust_00163,restaurantes,ES,16,50.79,394,1,0,0,0.0,0
tx_001788,cust_00080,supermercado,BR,16,9.69,3276,2,0,0,25.3,0
tx_000263,cust_00240,moda,US,13,36.21,156,5,0,0,25.8,0
tx_001635,cust_00332,lujo,ES,2,74.95,2850,2,0,0,9.6,0
tx_001439,cust_00255,videojuegos,FR,18,42.37,317,2,0,0,26.0,0
tx_002199,cust_00457,electronica,DE,1,13.65,1433,0,0,0,25.9,0
tx_001970,cust_00123,marketplace,NL,18,6.27,2218,0,0,0,21.8,0
tx_002521,cust_00354,moda,NG,21,78.1,2091,0,0,0,61.8,1
tx_001803,cust_00364,videojuegos,ES,14,19.39,1263,0,0,0,9.8,0
tx_000641,cust_00537,suscripciones,FR,16,19.37,463,4,0,0,9.5,0
tx_002386,cust_00700,electronica,BR,0,45.2,1113,4,0,0,36.8,0
tx_002599,cust_00774,bienes_digitales,ES,7,43.57,3170,0,0,0,13.2,0
tx_002831,cust_00738,moda,ES,23,11.54,2215,1,0,0,18.8,0
tx_001960,cust_00150,restaurantes,DE,19,31.97,30,2,1,0,22.3,0
tx_000489,cust_00612,marketplace,US,5,31.24,3515,1,0,0,30.1,1
tx_001844,cust_00676,moda,ES,20,151.76,1949,1,0,1,26.0,0
tx_001735,cust_00689,moda,ES,7,39.08,1132,2,0,1,11.4,0
tx_000147,cust_00028,videojuegos,US,5,15.44,474,7,0,0,35.4,0
tx_001535,cust_00653,marketplace,NG,23,29.2,3506,0,0,0,39.0,0
tx_001987,cust_00662,bienes_digitales,ES,0,43.43,22,0,0,0,26.0,0
tx_001370,cust_00507,electronica,ES,9,19.74,515,0,0,0,20.4,0
tx_002451,cust_00672,supermercado,PT,10,7.36,1632,2,0,0,4.5,0
tx_002937,cust_00614,restaurantes,ES,17,87.89,1156,3,0,0,13.4,0
tx_000660,cust_00231,electronica,ES,4,30.26,2194,2,0,0,7.5,0
tx_001795,cust_00382,supermercado,ES,17,12.86,3508,1,0,0,17.6,0
tx_002512,cust_00682,moda,NG,5,29.33,1119,0,1,0,51.1,0
tx_000187,cust_00133,supermercado,ES,0,8.18,3469,1,0,0,19.9,0
tx_001148,cust_00615,restaurantes,ES,10,27.05,2621,0,0,0,4.2,0
tx_000609,cust_00773,viajes,ES,2,33.76,1571,3,0,0,16.1,0
tx_002192,cust_00328,supermercado,ES,18,17.93,2410,3,0,0,5.8,0
tx_001931,cust_00072,supermercado,ES,13,6.84,2063,1,0,0,10.2,0
tx_000198,cust_00095,restaurantes,ES,9,12.16,2032,2,0,0,21.1,0
tx_002328,cust_00135,viajes,NL,22,24.22,28,0,0,0,23.4,0
tx_000294,cust_00265,bienes_digitales,BR,1,33.44,871,4,0,0,37.0,0
tx_000767,cust_00490,restaurantes,ES,17,60.2,1712,3,1,0,15.2,0
tx_000401,cust_00798,supermercado,ES,23,32.33,41,2,0,1,9.6,0
tx_000123,cust_00523,restaurantes,FR,1,54.25,2019,1,0,0,15.6,0
tx_000203,cust_00396,viajes,ES,2,113.27,10,3,0,0,13.3,1
tx_000836,cust_00621,bienes_digitales,IT,1,16.07,88,1,0,0,10.2,0
tx_002295,cust_00571,supermercado,FR,3,30.61,60,8,0,0,15.5,0
tx_001440,cust_00764,electronica,GB,19,95.82,30,2,0,0,13.9,0
tx_001734,cust_00692,electronica,ES,2,8.19,15,0,0,0,14.2,0
tx_001696,cust_00546,viajes,ES,3,23.08,4,1,0,0,8.2,0
tx_002929,cust_00149,moda,PT,15,20.45,5,0,0,0,7.9,0
tx_001708,cust_00730,electronica,ES,4,48.89,578,1,0,0,9.5,0
tx_002914,cust_00181,moda,PT,16,28.54,1924,0,0,0,15.9,0
tx_001154,cust_00727,lujo,ES,0,104.52,529,2,0,0,23.0,0
tx_001662,cust_00489,marketplace,PT,4,8.67,2898,2,0,0,10.1,0
tx_002433,cust_00130,supermercado,PT,8,5.74,138,7,0,1,31.0,1
tx_001760,cust_00465,electronica,ES,10,29.83,1290,2,0,0,14.2,0
tx_000855,cust_00230,supermercado,US,17,4.35,886,0,0,1,29.1,0
tx_001590,cust_00024,suscripciones,DE,16,15.07,700,3,0,0,19.6,0
tx_002268,cust_00582,viajes,ES,15,23.01,3083,4,0,0,29.3,0
tx_000642,cust_00733,supermercado,PT,15,19.41,2702,3,0,0,21.3,1
tx_000002,cust_00619,marketplace,ES,12,203.09,82,8,0,0,30.9,0
tx_002161,cust_00647,moda,ES,10,6.39,1377,1,0,0,13.7,0
tx_000699,cust_00041,videojuegos,IT,1,5.09,10,1,0,0,11.6,0
tx_001637,cust_00133,restaurantes,BR,17,5.89,2176,8,1,1,40.0,0
tx_001292,cust_00686,electronica,DE,14,111.03,1817,1,0,0,6.5,0
tx_002857,cust_00454,marketplace,DE,19,23.53,1538,0,0,0,22.5,0
tx_002490,cust_00286,marketplace,ES,13,23.7,1145,2,0,0,6.5,0
tx_001521,cust_00691,supermercado,NG,12,26.03,1849,0,0,1,56.2,0
tx_001854,cust_00129,viajes,ES,18,79.05,2425,4,0,0,15.4,0
tx_001137,cust_00580,supermercado,ES,20,3.42,1172,0,0,0,21.2,0
tx_002899,cust_00637,moda,NG,10,39.49,3350,4,0,0,53.5,0
tx_001632,cust_00717,suscripciones,FR,13,13.75,55,1,0,0,11.3,0
tx_001999,cust_00225,supermercado,ES,8,5.91,1302,0,0,1,23.6,0
tx_000664,cust_00162,supermercado,ES,16,12.33,173,10,0,0,2.6,0
tx_000684,cust_00767,moda,FR,6,17.66,16,4,0,0,12.5,0
tx_001258,cust_00444,bienes_digitales,ES,14,21.59,3464,0,0,0,6.6,0
tx_000318,cust_00581,supermercado,ES,3,89.61,840,0,0,0,2.4,0
tx_000649,cust_00768,restaurantes,US,13,83.71,87,3,0,0,22.6,0
tx_001435,cust_00256,bienes_digitales,ES,3,27.42,2328,0,0,0,2.7,0
tx_001480,cust_00333,suscripciones,FR,8,32.01,2407,1,0,0,36.6,0
tx_000710,cust_00373,moda,ES,6,26.92,45,1,0,0,9.2,0
tx_001283,cust_00315,bienes_digitales,ES,7,55.92,665,8,0,0,0.4,0
tx_001769,cust_00055,marketplace,ES,14,66.67,55,7,0,0,19.6,0
tx_000973,cust_00382,lujo,BR,19,34.81,42,2,0,0,34.2,0
tx_002676,cust_00475,supermercado,ES,17,14.57,81,0,1,0,12.4,0
tx_002681,cust_00094,lujo,ES,0,12.8,1635,1,0,0,17.5,0
tx_001307,cust_00204,viajes,DE,12,31.9,1842,3,0,0,11.4,0
tx_001401,cust_00683,viajes,GB,7,70.98,24,6,1,1,30.7,0
tx_001409,cust_00002,suscripciones,ES,21,15.08,1826,1,0,0,23.7,0
tx_002238,cust_00217,lujo,PT,4,179.45,1644,1,0,1,20.5,0
tx_001497,cust_00441,bienes_digitales,PT,11,46.33,71,1,0,0,17.8,1
tx_002039,cust_00790,moda,ES,0,23.94,1933,1,0,1,1.3,1
tx_001530,cust_00735,viajes,ES,15,49.86,1652,1,0,0,24.4,0
tx_001664,cust_00443,lujo,PT,15,70.68,820,1,1,0,23.2,0
tx_001355,cust_00176,restaurantes,ES,5,26.79,906,3,0,0,11.6,0
tx_002925,cust_00338,supermercado,IT,6,66.53,501,0,0,0,10.3,0
tx_002945,cust_00657,moda,ES,23,54.47,45,1,0,0,9.1,0
tx_001644,cust_00476,electronica,FR,13,10.96,6,2,0,0,24.2,0
tx_001052,cust_00292,supermercado,ES,11,10.05,2094,0,0,0,16.7,0
tx_000796,cust_00236,electronica,PT,1,10.82,3151,1,0,0,26.5,0
tx_002694,cust_00340,restaurantes,ES,19,13.33,1988,0,0,0,27.6,0
tx_001598,cust_00580,supermercado,ES,0,19.51,85,2,0,0,20.3,0
tx_002605,cust_00606,suscripciones,ES,17,17.66,1468,1,0,1,21.3,0
tx_002730,cust_00369,videojuegos,NG,1,21.29,282,1,0,0,76.9,0
tx_002626,cust_00463,moda,NG,14,18.55,36,2,0,1,69.9,0
tx_001820,cust_00236,videojuegos,PT,16,66.52,3135,0,1,0,10.4,0
tx_001723,cust_00522,restaurantes,PT,16,18.98,2132,2,1,0,8.7,0
tx_001184,cust_00359,supermercado,PT,1,5.36,356,1,0,0,16.2,0
tx_002573,cust_00584,supermercado,ES,5,9.27,1210,2,0,0,4.7,0
tx_001060,cust_00249,electronica,ES,14,6.3,958,0,0,0,0.0,0
tx_000541,cust_00567,videojuegos,ES,10,46.88,914,2,0,0,12.9,0
tx_001679,cust_00739,electronica,ES,9,61.01,1863,2,0,0,15.4,0
tx_002797,cust_00697,supermercado,DE,22,90.11,2219,0,0,0,6.2,0
tx_002956,cust_00795,viajes,ES,22,108.16,1583,0,0,0,0.0,0
tx_002533,cust_00740,bienes_digitales,ES,2,27.61,47,3,0,1,22.2,0
tx_001758,cust_00487,videojuegos,ES,9,102.98,89,1,0,1,16.6,0
tx_001924,cust_00348,supermercado,IT,15,12.09,10,2,1,0,15.4,0
tx_000096,cust_00231,bienes_digitales,NG,1,15.54,1492,1,1,0,58.0,0
tx_001021,cust_00045,moda,ES,7,29.4,585,0,0,0,0.5,0
tx_000564,cust_00146,electronica,ES,7,4.94,3620,2,0,0,9.0,0
tx_002791,cust_00749,electronica,ES,12,88.89,2162,1,0,0,4.2,0
tx_000864,cust_00617,suscripciones,US,13,46.41,753,0,0,0,25.3,0
tx_001485,cust_00332,electronica,FR,4,35.39,14,1,0,0,14.1,0
tx_001882,cust_00212,restaurantes,NL,18,19.1,3296,0,0,0,13.6,0
tx_001039,cust_00349,electronica,ES,13,53.49,3356,1,0,0,12.1,0
tx_000207,cust_00611,electronica,ES,10,15.89,930,2,0,0,16.9,0
tx_000393,cust_00294,supermercado,ES,7,28.25,1442,3,0,0,30.2,0
tx_002843,cust_00611,supermercado,NL,15,29.28,23,0,2,0,1.2,0
tx_000871,cust_00365,supermercado,ES,1,14.6,59,2,0,0,19.7,0
tx_000398,cust_00157,videojuegos,ES,2,14.69,1072,4,0,0,17.6,0
tx_002815,cust_00160,electronica,ES,1,92.97,1,2,0,0,5.0,0
tx_002883,cust_00450,moda,BR,3,12.13,1985,1,0,1,38.0,0
tx_001029,cust_00452,restaurantes,BR,5,12.03,1703,0,0,0,51.8,0
tx_002691,cust_00583,electronica,ES,0,75.91,3542,0,0,0,11.1,0
tx_001486,cust_00690,videojuegos,ES,23,24.73,2103,2,0,1,8.4,0
tx_002661,cust_00348,supermercado,PT,0,5.69,34,0,0,1,26.6,0
tx_000961,cust_00123,suscripciones,DE,16,9.47,3451,0,0,1,8.8,0
tx_001571,cust_00064,electronica,US,15,47.96,189,0,2,0,40.7,0
tx_002774,cust_00564,restaurantes,ES,1,21.49,2319,4,0,0,16.3,0
tx_001896,cust_00681,suscripciones,IT,16,5.2,880,2,0,1,23.5,0
tx_002732,cust_00418,electronica,ES,11,32.51,799,1,0,0,8.4,0
tx_002147,cust_00141,viajes,ES,12,98.26,18,0,0,0,19.0,1
tx_000805,cust_00590,supermercado,ES,19,25.59,1565,1,0,0,13.8,0
tx_001752,cust_00710,supermercado,ES,13,78.56,27,1,0,0,6.5,0
tx_002455,cust_00664,electronica,DE,16,15.19,2218,1,0,0,25.1,0
tx_000503,cust_00770,marketplace,IT,19,12.67,40,1,0,1,14.8,0
tx_000780,cust_00680,bienes_digitales,IT,15,35.67,48,0,0,0,14.2,0
tx_001864,cust_00297,supermercado,ES,0,4.82,2485,2,0,0,8.3,0
tx_000201,cust_00293,suscripciones,NG,0,11.89,1377,1,0,0,53.6,1
tx_002183,cust_00485,supermercado,PT,13,5.87,14,0,0,1,16.8,0
tx_002089,cust_00244,restaurantes,NL,20,8.65,388,3,0,0,22.7,0
tx_002279,cust_00295,restaurantes,ES,4,65.19,3485,2,0,0,20.2,0
tx_001797,cust_00780,restaurantes,GB,20,67.07,1518,2,0,0,33.5,0
tx_000379,cust_00304,supermercado,ES,9,45.21,1739,2,0,0,11.4,1
tx_002337,cust_00364,bienes_digitales,ES,7,13.0,3220,2,0,0,5.1,1
tx_000419,cust_00237,supermercado,US,8,27.44,864,2,0,0,33.5,0
tx_001699,cust_00288,moda,ES,0,14.73,50,4,0,0,24.5,1
tx_000392,cust_00144,restaurantes,ES,14,100.97,534,2,1,0,9.7,0
tx_002641,cust_00192,supermercado,ES,1,19.75,3285,1,0,1,18.0,0
tx_001523,cust_00153,supermercado,ES,1,24.73,1797,1,0,0,6.5,1
tx_001163,cust_00678,supermercado,ES,16,5.05,812,2,0,1,24.4,0
tx_001496,cust_00345,supermercado,ES,1,34.4,3264,1,0,0,2.9,0
tx_002696,cust_00296,supermercado,BR,14,50.68,2061,2,0,0,16.3,0
tx_002028,cust_00760,moda,ES,23,27.57,52,4,0,1,21.7,0
tx_001153,cust_00345,restaurantes,PT,18,14.11,2201,3,0,0,8.4,0
tx_001368,cust_00363,supermercado,DE,0,10.76,1058,1,0,1,8.9,0
tx_002569,cust_00303,suscripciones,ES,11,65.64,77,10,0,0,3.2,0
tx_000065,cust_00329,restaurantes,ES,5,15.4,1685,4,0,0,12.1,0
tx_002063,cust_00120,suscripciones,ES,10,10.48,1137,1,0,0,2.5,0
tx_001181,cust_00486,restaurantes,NL,3,18.72,2745,1,0,1,18.9,0
tx_000493,cust_00602,viajes,DE,0,50.74,1743,2,0,0,23.4,0
tx_000380,cust_00210,supermercado,ES,8,16.73,2406,8,0,0,9.2,0
tx_002236,cust_00632,marketplace,NG,16,94.07,1981,3,0,0,45.8,0
tx_000764,cust_00748,electronica,US,0,16.21,1529,1,0,1,18.6,0
tx_002265,cust_00085,electronica,ES,9,25.8,1790,2,0,0,7.5,0
tx_000792,cust_00364,bienes_digitales,ES,15,35.06,2444,0,0,0,8.9,0
tx_001077,cust_00569,bienes_digitales,NG,22,109.33,883,4,0,0,46.2,1
tx_000879,cust_00439,moda,ES,2,3.69,2018,1,1,1,18.0,0
tx_000338,cust_00254,supermercado,ES,15,8.73,594,1,0,0,0.4,0
tx_002768,cust_00794,restaurantes,FR,0,4.91,2982,2,0,0,13.5,0
tx_002344,cust_00590,supermercado,ES,8,8.04,1161,2,0,0,1.7,0
tx_001017,cust_00307,moda,ES,9,9.0,1687,2,0,0,7.6,0
tx_001276,cust_00570,viajes,ES,1,279.16,5,2,2,0,19.2,0
tx_000456,cust_00444,marketplace,ES,6,7.39,2829,1,0,0,9.8,0
tx_000816,cust_00669,videojuegos,ES,19,9.42,463,3,0,1,23.9,0
tx_002318,cust_00349,videojuegos,ES,13,10.28,1160,3,0,0,6.3,0
tx_000996,cust_00501,supermercado,ES,11,76.54,395,0,2,0,0.3,0
tx_001982,cust_00498,bienes_digitales,ES,4,64.8,1065,1,0,0,15.2,0
tx_000202,cust_00726,marketplace,ES,23,6.13,1147,2,0,0,4.9,0
tx_000162,cust_00531,bienes_digitales,US,6,26.99,1704,5,0,0,8.1,0
tx_001580,cust_00480,videojuegos,NL,5,42.39,3295,0,0,0,21.6,0
tx_002778,cust_00722,restaurantes,FR,18,51.27,523,1,0,0,13.3,0
tx_002450,cust_00138,videojuegos,US,12,9.55,2699,0,0,0,32.1,0
tx_000703,cust_00135,suscripciones,ES,16,10.0,1563,6,0,0,16.0,1
